distance_cm,snr,confidence,kurtosis,skewness,rms,zero_crossing_rate,peak_to_peak,pulse_width_us,rise_time_us,fall_time_us,echo_area,crest_factor,spectral_centroid,spectral_crest,psd_energy,spectral_entropy,dominant_freq_hz,target_strength_dB,echo_noise_ratio,label,target_distance_cm
20.2,11.57,1.0,-0.5916,0.7416,4897.28,0.2222,7545.8,199.98,66.66,99.99,82306.5,1.834,5259.7,8.652,325811392.0,0.7551,1054.8,21.27,11.57,wall,20
20.2,12.11,1.0,-0.6578,0.7144,5200.42,0.2353,7873.21,188.87,55.55,99.99,83261.1,1.808,5329.3,8.521,351831808.0,0.7583,1054.8,21.66,12.11,wall,20
20.2,11.76,1.0,-0.5707,0.7405,4986.47,0.2222,7776.56,199.98,66.66,99.99,83614.4,1.832,5228.9,8.704,339723936.0,0.7541,1054.8,21.41,11.76,wall,20
20.2,11.44,1.0,-0.584,0.7408,4869.31,0.2222,7491.96,199.98,66.66,99.99,81952.7,1.826,5209.6,8.711,321853216.0,0.7535,1054.8,21.17,11.44,wall,20
20.2,12.1,1.0,-0.64,0.7229,5193.89,0.2353,7860.97,188.87,55.55,99.99,83089.7,1.813,5288.1,8.539,350837952.0,0.7565,1054.8,21.66,12.1,wall,20
20.2,11.41,1.0,-0.5789,0.7501,4852.27,0.2222,7434.18,199.98,55.55,99.99,81939.3,1.833,5171.4,8.728,317320000.0,0.7516,1406.4,21.14,11.41,wall,20
20.2,11.12,1.0,-0.6005,0.7266,4772.47,0.2222,7304.8,199.98,55.55,99.99,80876.3,1.82,5078.1,8.794,304993280.0,0.7486,1406.4,20.92,11.12,wall,20
20.2,11.92,1.0,-0.5893,0.7231,5025.58,0.2222,7902.86,199.98,55.55,99.99,84205.8,1.855,5238.7,8.537,342831744.0,0.7548,1054.8,21.53,11.92,wall,20
20.2,11.59,1.0,-0.5733,0.7462,4919.99,0.2222,7628.24,199.98,55.55,99.99,82813.1,1.844,5211.2,8.641,327597088.0,0.7533,1406.4,21.28,11.59,wall,20
20.2,11.29,1.0,-0.5678,0.7519,4820.12,0.2222,7456.9,199.98,55.55,99.99,81436.5,1.835,5198.5,8.693,312761760.0,0.7524,1406.4,21.05,11.29,wall,20
20.2,11.97,1.0,-0.5736,0.7426,5028.04,0.2222,7951.88,199.98,55.55,99.99,84007.3,1.867,5310.4,8.466,343802432.0,0.7569,1406.4,21.56,11.97,wall,20
20.2,11.59,1.0,-0.5607,0.7631,4909.36,0.2222,7670.98,199.98,55.55,99.99,82464.0,1.853,5281.1,8.587,326512128.0,0.7556,1406.4,21.28,11.59,wall,20
20.2,11.56,1.0,-0.6019,0.7291,4898.75,0.2222,7686.69,199.98,55.55,99.99,82080.0,1.851,5221.0,8.53,324662816.0,0.7544,1054.8,21.26,11.56,wall,20
20.2,11.89,1.0,-0.6472,0.7184,5093.44,0.2353,7911.57,188.87,44.44,99.99,81197.2,1.83,5313.0,8.452,335437408.0,0.7573,1054.8,21.5,11.89,wall,20
20.2,11.45,1.0,-0.6292,0.7174,4845.07,0.2222,7632.59,199.98,55.55,99.99,80906.2,1.853,5269.0,8.477,317260032.0,0.7566,1054.8,21.18,11.45,wall,20
20.2,11.55,1.0,-0.6945,0.6503,5017.25,0.2222,7739.87,199.98,55.55,111.1,84259.0,1.805,4918.8,8.739,339466400.0,0.7447,1054.8,21.25,11.55,wall,20
20.2,12.33,1.0,-0.7128,0.6485,5388.79,0.2353,8030.38,188.87,44.44,111.1,86412.8,1.794,5135.3,8.612,376774016.0,0.7523,1054.8,21.82,12.33,wall,20
20.2,11.74,1.0,-0.6907,0.6545,5056.51,0.2222,7932.01,199.98,55.55,111.1,84776.2,1.822,5128.7,8.629,346415776.0,0.7524,1054.8,21.39,11.74,wall,20
20.2,11.36,1.0,-0.7136,0.6493,4928.0,0.2222,7640.01,199.98,55.55,99.99,82922.0,1.809,5029.2,8.707,327040576.0,0.749,1054.8,21.11,11.36,wall,20
20.2,12.03,1.0,-0.712,0.6733,5244.48,0.2353,7889.45,188.87,44.44,99.99,83945.8,1.801,5173.9,8.519,355511072.0,0.7538,1054.8,21.61,12.03,wall,20
20.2,11.62,1.0,-0.6942,0.6591,4987.67,0.2222,7954.1,199.98,55.55,111.1,83306.6,1.829,5175.5,8.494,336816032.0,0.7546,1054.8,21.3,11.62,wall,20
20.2,12.17,1.0,-0.7288,0.6541,5362.2,0.2353,7935.49,188.87,44.44,111.1,85806.6,1.783,5055.0,8.502,372447456.0,0.7501,1054.8,21.71,12.17,wall,20
20.2,12.79,1.0,-0.7143,0.6372,5551.14,0.2353,8558.6,188.87,44.44,111.1,88382.7,1.811,5238.2,8.4,402640192.0,0.7564,1054.8,22.14,12.79,wall,20
20.2,12.14,1.0,-0.7257,0.6603,5320.77,0.2353,7955.71,188.87,44.44,99.99,85247.8,1.794,5197.5,8.514,367183968.0,0.7549,1054.8,21.68,12.14,wall,20
20.2,12.06,1.0,-0.7317,0.6544,5294.05,0.2353,7954.82,188.87,44.44,111.1,84701.4,1.79,5136.6,8.461,362919840.0,0.7532,1054.8,21.63,12.06,wall,20
20.2,12.65,1.0,-0.6986,0.658,5452.14,0.2353,8424.17,188.87,44.44,111.1,86585.0,1.822,5297.5,8.336,388233184.0,0.7583,1054.8,22.04,12.65,wall,20
20.2,12.03,1.0,-0.7046,0.6786,5231.92,0.2353,7947.95,188.87,44.44,99.99,83651.4,1.804,5244.5,8.481,354791104.0,0.7562,1054.8,21.61,12.03,wall,20
20.2,11.65,1.0,-0.6689,0.6777,4967.25,0.2222,7910.1,199.98,55.55,99.99,83030.1,1.838,5151.0,8.566,334418880.0,0.7529,1054.8,21.33,11.65,wall,20
20.2,11.42,1.0,-0.6278,0.7274,4846.96,0.2222,7542.86,199.98,55.55,99.99,81231.5,1.846,5174.0,8.616,316871552.0,0.7523,1054.8,21.16,11.42,wall,20
20.2,11.22,1.0,-0.6961,0.6651,4928.54,0.1111,7316.78,199.98,55.55,111.1,83294.4,1.783,4887.0,8.899,325858368.0,0.7421,1054.8,21.0,11.22,wall,20
20.1,11.36,1.0,-0.6974,0.6544,4980.02,0.1111,7506.44,199.98,55.55,111.1,83951.6,1.785,4862.2,8.787,332700160.0,0.7424,1406.4,21.1,11.36,wall,20
20.1,11.96,1.0,-0.7033,0.6623,5279.3,0.1176,7723.43,188.87,44.44,111.1,84957.2,1.773,5059.5,8.692,359205728.0,0.7492,1054.8,21.55,11.96,wall,20
20.1,11.44,1.0,-0.6825,0.6675,4965.03,0.2222,7573.3,199.98,55.55,111.1,83600.2,1.803,5010.6,8.772,332169824.0,0.7474,1054.8,21.17,11.44,wall,20
20.1,11.4,1.0,-0.6975,0.6551,4939.02,0.2222,7619.37,199.98,55.55,111.1,82908.8,1.804,5019.9,8.664,328480864.0,0.7485,1054.8,21.14,11.4,wall,20
20.2,12.22,1.0,-0.7078,0.6637,5315.19,0.2353,7981.4,188.87,44.44,111.1,85124.0,1.795,5185.5,8.514,365903872.0,0.754,1054.8,21.74,12.22,wall,20
20.2,11.72,1.0,-0.6825,0.6578,5014.44,0.2222,7883.18,199.98,55.55,111.1,84071.6,1.823,5107.3,8.649,340821760.0,0.7514,1054.8,21.38,11.72,wall,20
20.2,11.74,1.0,-0.6942,0.6434,5011.69,0.2222,7977.18,199.98,55.55,111.1,83739.4,1.823,5085.0,8.551,340508096.0,0.7512,1054.8,21.39,11.74,wall,20
20.2,12.53,1.0,-0.7096,0.6581,5384.06,0.2353,8194.91,188.87,44.44,99.99,85938.0,1.809,5270.7,8.413,377565376.0,0.7574,1054.8,21.96,12.53,wall,20
20.2,12.04,1.0,-0.7303,0.6621,5223.01,0.2353,7885.1,188.87,44.44,111.1,83696.6,1.79,5231.0,8.423,352892992.0,0.7565,1054.8,21.61,12.04,wall,20
20.2,12.04,1.0,-0.7371,0.6531,5262.23,0.1176,7858.65,188.87,44.44,111.1,84313.0,1.777,5125.9,8.398,357718304.0,0.7535,1054.8,21.61,12.04,wall,20
20.2,12.71,1.0,-0.6946,0.6652,5441.33,0.2353,8324.35,188.87,44.44,111.1,86594.7,1.815,5286.7,8.302,386049664.0,0.7586,1054.8,22.09,12.71,wall,20
20.2,12.18,1.0,-0.7191,0.6682,5280.48,0.2353,7993.59,188.87,44.44,111.1,84354.4,1.793,5267.2,8.315,361137952.0,0.7584,1054.8,21.71,12.18,wall,20
20.2,12.18,1.0,-0.78,0.6619,5440.66,0.125,7689.72,177.76,44.44,99.99,83011.0,1.741,5232.2,8.238,363503680.0,0.7577,1054.8,21.71,12.18,wall,20
20.2,12.77,1.0,-0.7384,0.6545,5601.91,0.125,8376.09,177.76,44.44,99.99,85036.1,1.774,5360.4,8.215,388830304.0,0.7615,1054.8,22.12,12.77,wall,20
20.2,12.5,1.0,-0.7611,0.6505,5557.99,0.125,8055.15,177.76,44.44,99.99,84600.5,1.752,5318.0,8.272,381682432.0,0.7601,1054.8,21.94,12.5,wall,20
20.2,12.36,1.0,-0.7733,0.6497,5503.34,0.125,7940.51,177.76,44.44,99.99,83741.0,1.747,5266.5,8.239,373483200.0,0.7587,1054.8,21.84,12.36,wall,20
20.2,12.55,1.0,-0.7378,0.6584,5498.96,0.125,8213.81,177.76,44.44,99.99,83361.8,1.775,5357.4,8.252,373666688.0,0.7608,1054.8,21.97,12.55,wall,20
20.2,12.1,1.0,-0.7758,0.6675,5359.51,0.125,7698.38,177.76,44.44,99.99,81582.2,1.755,5327.1,8.269,353065024.0,0.7604,1054.8,21.66,12.1,wall,20
20.2,11.95,1.0,-0.8016,0.6607,5301.1,0.125,7609.53,177.76,44.44,99.99,80705.5,1.752,5283.6,8.247,344501376.0,0.7592,1054.8,21.55,11.95,wall,20
20.2,12.45,1.0,-0.7014,0.6716,5277.14,0.2353,8233.12,188.87,44.44,111.1,83525.2,1.831,5423.3,8.214,362571616.0,0.763,1054.8,21.9,12.45,wall,20
20.2,12.18,1.0,-0.7792,0.6584,5370.69,0.125,7830.72,177.76,44.44,99.99,81642.7,1.761,5363.3,8.265,355037600.0,0.7613,1054.8,21.72,12.18,wall,20
20.2,12.55,1.0,-0.7526,0.635,5516.02,0.125,8298.09,177.76,44.44,99.99,83418.7,1.766,5287.8,8.268,376534944.0,0.7583,1054.8,21.98,12.55,wall,20
20.2,13.17,1.0,-0.753,0.6302,5731.13,0.25,8625.86,177.76,33.33,111.1,86673.0,1.783,5394.3,8.235,409326752.0,0.7617,1054.8,22.39,13.17,wall,20
20.2,12.51,1.0,-0.7068,0.6386,5369.17,0.2353,8216.93,188.87,44.44,99.99,85707.4,1.807,5175.4,8.593,376570112.0,0.7539,1054.8,21.94,12.51,wall,20
20.2,12.17,1.0,-0.7234,0.6506,5238.69,0.2353,7902.39,188.87,44.44,99.99,83724.4,1.801,5115.9,8.562,356510368.0,0.752,1054.8,21.71,12.17,wall,20
20.2,12.7,1.0,-0.7118,0.6388,5414.35,0.2353,8466.53,188.87,44.44,99.99,86027.8,1.819,5277.9,8.405,383817856.0,0.7579,1054.8,22.08,12.7,wall,20
20.2,12.1,1.0,-0.7102,0.6595,5225.03,0.2353,7795.17,188.87,44.44,99.99,83757.8,1.794,5156.9,8.635,355083232.0,0.7534,1054.8,21.66,12.1,wall,20
20.2,11.91,1.0,-0.7342,0.6545,5147.12,0.1176,7721.93,188.87,44.44,99.99,82505.9,1.791,5129.6,8.575,343301472.0,0.7528,1054.8,21.52,11.91,wall,20
20.2,12.51,1.0,-0.7141,0.6465,5348.78,0.2353,8262.69,188.87,44.44,99.99,85154.6,1.811,5292.7,8.398,373878048.0,0.7586,1054.8,21.95,12.51,wall,20
20.2,12.0,1.0,-0.6945,0.6717,5203.21,0.2353,7688.37,188.87,55.55,99.99,83543.7,1.784,5158.5,8.664,352201952.0,0.7533,1054.8,21.58,12.0,wall,20
20.2,11.51,1.0,-0.7139,0.6836,5051.06,0.1176,7306.41,188.87,55.55,99.99,81559.1,1.763,5059.3,8.774,329703104.0,0.7494,1054.8,21.23,11.51,wall,20
20.2,11.86,1.0,-0.7151,0.6706,5150.31,0.1176,7615.9,188.87,55.55,99.99,82618.1,1.779,5165.5,8.597,344263392.0,0.7538,1054.8,21.48,11.86,wall,20
20.2,11.52,1.0,-0.6758,0.7005,5065.91,0.1176,7235.25,188.87,55.55,99.99,81811.2,1.756,5091.0,8.837,332799392.0,0.7502,1054.8,21.23,11.52,wall,20
20.3,11.14,1.0,-0.645,0.6678,4818.82,0.1111,7486.16,199.98,66.66,99.99,81230.2,1.785,5039.9,8.869,315039808.0,0.7484,1054.8,20.94,11.14,wall,20
20.3,11.88,1.0,-0.681,0.6903,5190.01,0.1176,7609.83,188.87,55.55,99.99,83298.8,1.767,5220.7,8.638,351021792.0,0.7551,1054.8,21.49,11.88,wall,20
20.3,11.67,1.0,-0.6516,0.7267,5085.6,0.1176,7350.92,188.87,55.55,99.99,81894.6,1.773,5212.2,8.722,336170464.0,0.7542,1054.8,21.35,11.67,wall,20
20.3,11.3,1.0,-0.6232,0.6997,4842.74,0.2222,7546.55,199.98,66.66,99.99,81472.7,1.802,5156.8,8.766,318957696.0,0.7523,1054.8,21.06,11.3,wall,20
20.3,11.85,1.0,-0.6757,0.7032,5166.34,0.1176,7546.37,188.87,55.55,99.99,82869.6,1.771,5266.7,8.6,347910144.0,0.7568,1054.8,21.47,11.85,wall,20
20.3,11.74,1.0,-0.6395,0.7403,5085.1,0.1176,7397.39,188.87,55.55,99.99,81753.9,1.783,5262.8,8.672,336541568.0,0.7558,1054.8,21.39,11.74,wall,20
20.3,11.44,1.0,-0.6007,0.7177,4852.79,0.2222,7612.42,199.98,66.66,99.99,81661.4,1.819,5154.9,8.802,320792288.0,0.7519,1054.8,21.17,11.44,wall,20
20.3,12.24,1.0,-0.6603,0.7039,5267.14,0.2353,7884.83,188.87,55.55,99.99,84212.6,1.794,5329.0,8.586,363607072.0,0.7584,1054.8,21.76,12.24,wall,20
20.4,11.96,1.0,-0.6469,0.7238,5150.41,0.2353,7561.84,188.87,55.55,99.99,82826.6,1.791,5248.7,8.725,346210144.0,0.7554,1054.8,21.55,11.96,wall,20
20.4,11.57,1.0,-0.6837,0.7035,5071.4,0.1176,7283.04,188.87,55.55,99.99,81747.0,1.76,5171.3,8.728,333818016.0,0.7532,1054.8,21.27,11.57,wall,20
20.4,11.9,1.0,-0.6946,0.6813,5163.39,0.1176,7683.48,188.87,55.55,99.99,82728.2,1.776,5195.1,8.628,347353184.0,0.7543,1054.8,21.51,11.9,wall,20
20.4,11.88,1.0,-0.6505,0.7199,5093.95,0.1176,7536.41,188.87,55.55,99.99,81985.1,1.794,5159.8,8.816,338126272.0,0.752,1054.8,21.5,11.88,wall,20
20.4,11.53,1.0,-0.6691,0.7309,4978.09,0.1176,7173.37,188.87,55.55,99.99,80447.6,1.781,5121.8,8.873,321279264.0,0.7505,1054.8,21.24,11.53,wall,20
20.4,11.92,1.0,-0.6764,0.7006,5123.35,0.1176,7639.93,188.87,55.55,99.99,82238.3,1.787,5208.5,8.696,342158592.0,0.7546,1054.8,21.53,11.92,wall,20
20.4,12.0,1.0,-0.6282,0.7459,5087.82,0.2353,7604.66,188.87,55.55,99.99,81693.0,1.811,5226.5,8.757,337919264.0,0.7543,1054.8,21.58,12.0,wall,20
20.4,11.59,1.0,-0.6551,0.7474,4971.47,0.1176,7211.72,188.87,55.55,99.99,80169.6,1.79,5170.7,8.784,320510592.0,0.7525,1054.8,21.28,11.59,wall,20
20.4,11.39,1.0,-0.6887,0.7011,4970.88,0.1176,7195.83,188.87,55.55,99.99,79998.6,1.761,5059.1,8.872,319304032.0,0.7487,1054.8,21.13,11.39,wall,20
20.4,11.0,1.0,-0.6202,0.7307,4716.49,0.1111,7105.41,199.98,66.66,99.99,79577.3,1.794,5054.3,8.918,300256736.0,0.7481,1054.8,20.83,11.0,wall,20
20.3,10.87,1.0,-0.6461,0.7167,4659.15,0.1111,7014.41,199.98,66.66,99.99,78731.2,1.796,5028.4,8.876,291682400.0,0.7475,1054.8,20.72,10.87,wall,20
20.3,11.28,1.0,-0.7175,0.698,4898.97,0.1176,7167.53,188.87,55.55,99.99,78883.7,1.772,5104.9,8.684,308122944.0,0.7514,1054.8,21.04,11.28,wall,20
20.2,11.0,1.0,-0.6516,0.717,4680.7,0.1111,7111.4,199.98,66.66,99.99,78866.4,1.809,5154.2,8.726,294695616.0,0.7528,1054.8,20.83,11.0,wall,20
20.2,11.11,1.0,-0.7035,0.663,4740.98,0.1111,7295.39,199.98,55.55,99.99,79975.4,1.806,4931.7,8.788,301699840.0,0.7455,1054.8,20.92,11.11,wall,20
20.2,11.87,1.0,-0.7058,0.6848,5095.09,0.1176,7627.24,188.87,44.44,99.99,81733.9,1.797,5071.3,8.576,334520416.0,0.7507,1054.8,21.49,11.87,wall,20
20.2,11.63,1.0,-0.6343,0.7046,4889.02,0.2222,7684.83,199.98,55.55,99.99,81967.8,1.838,5077.0,8.677,323782880.0,0.7501,1054.8,21.31,11.63,wall,20
20.2,11.36,1.0,-0.6511,0.6986,4807.12,0.2222,7425.67,199.98,55.55,99.99,80856.2,1.828,4997.6,8.694,311184800.0,0.7474,1406.4,21.11,11.36,wall,20
20.2,12.05,1.0,-0.6852,0.687,5169.95,0.2353,7818.07,188.87,44.44,99.99,82866.8,1.804,5161.5,8.533,345896256.0,0.7536,1054.8,21.62,12.05,wall,20
20.2,11.76,1.0,-0.6114,0.703,4960.62,0.2222,7798.77,199.98,66.66,99.99,83276.5,1.837,5098.4,8.739,334683744.0,0.7504,1054.8,21.41,11.76,wall,20
20.2,11.38,1.0,-0.6131,0.7133,4857.3,0.2222,7460.57,199.98,66.66,99.99,81988.9,1.818,4987.0,8.869,319316992.0,0.7458,1054.8,21.13,11.38,wall,20
20.2,12.03,1.0,-0.6615,0.7025,5200.37,0.2353,7719.67,188.87,55.55,99.99,83483.7,1.796,5170.0,8.633,351522656.0,0.753,1054.8,21.6,12.03,wall,20
20.2,11.57,1.0,-0.5958,0.7349,4910.1,0.2222,7559.28,199.98,66.66,99.99,82610.6,1.832,5180.2,8.686,327134688.0,0.7527,1054.8,21.27,11.57,wall,20
20.2,11.19,1.0,-0.6011,0.7392,4804.47,0.2222,7233.88,199.98,66.66,99.99,81254.9,1.814,5082.7,8.782,311471584.0,0.7489,1054.8,20.98,11.19,wall,20
20.2,11.79,1.0,-0.6147,0.7059,5002.51,0.2222,7894.29,199.98,66.66,99.99,83883.3,1.838,5196.4,8.616,340657792.0,0.7536,1054.8,21.43,11.79,wall,20
20.2,11.38,1.0,-0.5936,0.7302,4886.28,0.2222,7457.1,199.98,66.66,99.99,82459.8,1.818,5162.7,8.756,323812672.0,0.7519,1054.8,21.12,11.38,wall,20
20.2,11.14,1.0,-0.6225,0.7099,4802.76,0.2222,7267.45,199.98,66.66,99.99,81241.3,1.813,5050.3,8.788,310821824.0,0.7482,1406.4,20.94,11.14,wall,20
20.2,11.8,1.0,-0.6645,0.7076,5149.15,0.2353,7700.23,188.87,55.55,99.99,82766.5,1.794,5239.6,8.556,343609536.0,0.7555,1054.8,21.44,11.8,wall,20
20.2,11.42,1.0,-0.579,0.7295,4922.33,0.2222,7582.44,199.98,66.66,99.99,82898.2,1.819,5179.9,8.722,329502144.0,0.7524,1054.8,21.16,11.42,wall,20
20.2,11.15,1.0,-0.589,0.7307,4821.17,0.2222,7319.8,199.98,66.66,99.99,81459.9,1.814,5143.3,8.737,314311584.0,0.7512,1054.8,20.95,11.15,wall,20
20.2,11.77,1.0,-0.6644,0.701,5141.49,0.2353,7682.55,188.87,44.44,99.99,82747.0,1.796,5136.8,8.642,341784544.0,0.7517,1054.8,21.41,11.77,wall,20
20.2,11.06,1.0,-0.7712,0.5723,4995.53,0.1111,7297.35,199.98,55.55,99.99,85423.5,1.74,4703.4,9.142,333910400.0,0.7364,1054.8,20.87,11.06,wall,20
20.2,11.39,1.0,-0.4477,0.827,4690.5,0.1739,7661.45,255.53,55.55,166.65,97769.1,1.914,4553.2,9.131,360252480.0,0.7308,1054.8,21.13,11.39,wall,20
20.2,11.65,1.0,-0.7061,0.6053,5180.64,0.2222,7906.87,199.98,55.55,111.1,87416.4,1.775,4799.5,8.907,362494592.0,0.7397,1054.8,21.33,11.65,wall,20
20.1,11.44,1.0,-0.7216,0.6114,5091.79,0.1111,7677.76,199.98,55.55,111.1,86159.5,1.776,4768.2,8.907,348284064.0,0.7387,1406.4,21.17,11.44,wall,20
20.1,11.48,1.0,-0.727,0.6088,5084.33,0.1111,7831.29,199.98,55.55,111.1,85578.2,1.786,4779.2,8.768,347603232.0,0.7398,1406.4,21.2,11.48,wall,20
20.1,12.01,1.0,-0.7255,0.6304,5404.24,0.1176,7806.79,188.87,44.44,111.1,86975.8,1.759,4969.6,8.645,377277760.0,0.7464,1054.8,21.59,12.01,wall,20
20.1,11.52,1.0,-0.6967,0.6246,5082.22,0.2222,7834.98,199.98,55.55,111.1,85702.3,1.795,4868.2,8.836,348986592.0,0.7424,1406.4,21.23,11.52,wall,20
20.1,11.22,1.0,-0.7026,0.6337,4980.1,0.1111,7533.03,199.98,55.55,111.1,84083.9,1.786,4865.6,8.822,333271904.0,0.7429,1406.4,21.0,11.22,wall,20
20.2,11.75,1.0,-0.694,0.6669,5217.45,0.1176,7754.68,188.87,44.44,111.1,83874.9,1.786,5067.1,8.634,350851648.0,0.7495,1406.4,21.4,11.75,wall,20
20.2,11.27,1.0,-0.657,0.6871,4918.35,0.2222,7483.35,199.98,55.55,111.1,82837.8,1.816,5041.1,8.759,325858976.0,0.7485,1406.4,21.04,11.27,wall,20
20.2,11.03,1.0,-0.677,0.6759,4854.66,0.2222,7342.79,199.98,55.55,111.1,81787.5,1.803,5010.2,8.722,315703488.0,0.7481,1406.4,20.85,11.03,wall,20
20.2,11.79,1.0,-0.6331,0.6886,5071.39,0.2222,8068.22,199.98,55.55,111.1,84683.2,1.847,5199.9,8.521,348940416.0,0.7543,1406.4,21.43,11.79,wall,20
20.2,11.48,1.0,-0.6223,0.7072,4964.1,0.2222,7688.28,199.98,55.55,99.99,83393.5,1.838,5129.0,8.676,333424704.0,0.7513,1406.4,21.2,11.48,wall,20
20.2,11.1,1.0,-0.6384,0.698,4851.84,0.2222,7439.42,199.98,55.55,111.1,81819.0,1.82,5071.7,8.725,316014464.0,0.7495,1406.4,20.91,11.1,wall,20
20.2,11.57,1.0,-0.646,0.6856,4997.52,0.2222,7884.41,199.98,55.55,111.1,83624.6,1.841,5190.2,8.54,338254400.0,0.7543,1406.4,21.26,11.57,wall,20
20.2,11.47,1.0,-0.612,0.6964,4984.47,0.2222,7770.9,199.98,55.55,99.99,83909.8,1.831,5029.5,8.811,337398624.0,0.7473,1054.8,21.19,11.47,wall,20
20.2,11.06,1.0,-0.6329,0.6936,4864.46,0.2222,7433.3,199.98,66.66,99.99,82315.7,1.807,4917.6,8.957,319471232.0,0.743,1406.4,20.88,11.06,wall,20
20.2,10.75,1.0,-0.6403,0.715,4725.39,0.2222,6983.77,199.98,55.55,99.99,80217.2,1.81,4884.7,9.061,297893760.0,0.7412,1406.4,20.63,10.75,wall,20
20.2,10.47,1.0,-0.5796,0.7365,4524.54,0.2105,7057.25,211.09,66.66,99.99,80212.5,1.844,4887.4,9.114,285394272.0,0.7412,1406.4,20.4,10.47,wall,20
20.2,10.31,1.0,-0.5947,0.7161,4469.45,0.2105,6997.98,211.09,66.66,99.99,79286.4,1.838,4913.0,9.101,277610752.0,0.7424,1406.4,20.27,10.31,wall,20
20.2,11.09,1.0,-0.6293,0.712,4836.27,0.2222,7343.71,199.98,55.55,99.99,81631.5,1.827,5063.5,8.823,314358560.0,0.7485,1406.4,20.9,11.09,wall,20
20.2,10.78,1.0,-0.6189,0.7301,4734.21,0.2222,7142.29,199.98,55.55,99.99,80275.6,1.814,5062.5,8.902,300261408.0,0.7481,1406.4,20.65,10.78,wall,20
20.2,10.59,1.0,-0.634,0.7229,4669.79,0.2222,7028.5,199.98,55.55,99.99,79316.1,1.806,5054.5,8.925,291125664.0,0.7478,1406.4,20.49,10.59,wall,20
20.2,11.34,1.0,-0.6367,0.7029,4925.11,0.2222,7587.72,199.98,55.55,99.99,82814.3,1.835,5108.2,8.713,327235424.0,0.7503,1406.4,21.09,11.34,wall,20
20.2,11.12,1.0,-0.6023,0.7442,4827.41,0.2222,7428.16,199.98,55.55,99.99,81393.3,1.835,5129.5,8.752,313649760.0,0.7502,1406.4,20.92,11.12,wall,20
20.2,10.9,1.0,-0.6248,0.735,4748.83,0.2222,7293.03,199.98,55.55,99.99,80158.8,1.827,5100.5,8.756,302275264.0,0.7496,1406.4,20.75,10.9,wall,20
20.2,11.65,1.0,-0.6134,0.7268,4991.29,0.2222,7829.49,199.98,55.55,99.99,83396.1,1.858,5236.2,8.535,337693920.0,0.7546,1406.4,21.32,11.65,wall,20
20.2,11.44,1.0,-0.5899,0.7435,4935.3,0.2222,7580.29,199.98,55.55,99.99,82933.3,1.845,5128.6,8.732,330200928.0,0.7503,1406.4,21.17,11.44,wall,20
20.2,11.12,1.0,-0.5892,0.7499,4853.04,0.2222,7286.24,199.98,66.66,99.99,82023.1,1.823,5047.9,8.888,318045408.0,0.7467,1406.4,20.92,11.12,wall,20
20.2,11.69,1.0,-0.6613,0.7033,5173.88,0.2353,7700.06,188.87,55.55,99.99,83233.2,1.797,5149.9,8.708,346300640.0,0.7513,1406.4,21.35,11.69,wall,20
20.2,11.38,1.0,-0.5845,0.7283,4971.96,0.2222,7592.11,199.98,66.66,99.99,83830.8,1.82,5070.3,8.886,336120544.0,0.7478,1406.4,21.12,11.38,wall,20
20.2,11.01,1.0,-0.5908,0.7365,4863.94,0.2222,7266.97,199.98,66.66,99.99,82413.0,1.799,5015.2,8.992,320013184.0,0.7454,1406.4,20.83,11.01,wall,20
20.2,11.65,1.0,-0.6672,0.6907,5191.34,0.2353,7571.02,188.87,55.55,99.99,83771.1,1.785,5063.8,8.845,348595712.0,0.748,1406.4,21.33,11.65,wall,20
20.2,11.36,1.0,-0.5941,0.7331,4946.95,0.2222,7499.87,199.98,66.66,99.99,83500.3,1.825,5066.5,8.885,331877600.0,0.7477,1406.4,21.1,11.36,wall,20
20.2,11.11,1.0,-0.6064,0.7341,4850.6,0.2222,7313.82,199.98,66.66,99.99,81994.9,1.821,5035.1,8.875,317366656.0,0.7469,1406.4,20.92,11.11,wall,20
20.2,11.87,1.0,-0.6629,0.7006,5239.7,0.2353,7808.33,188.87,55.55,99.99,84109.1,1.8,5206.5,8.616,356645664.0,0.7534,1054.8,21.49,11.87,wall,20
20.2,11.7,1.0,-0.6344,0.7202,5211.46,0.2353,7570.41,188.87,55.55,99.99,83800.1,1.782,5131.9,8.774,353736448.0,0.7502,1054.8,21.36,11.7,wall,20
20.2,11.3,1.0,-0.5774,0.7425,4968.36,0.2222,7521.08,199.98,66.66,99.99,83750.6,1.805,5094.1,8.866,336211008.0,0.7482,1054.8,21.06,11.3,wall,20
20.2,11.76,1.0,-0.648,0.7116,5232.31,0.2353,7611.43,188.87,55.55,99.99,84036.2,1.781,5163.5,8.708,356200736.0,0.752,1054.8,21.41,11.76,wall,20
20.3,11.53,1.0,-0.5704,0.7444,5017.07,0.2222,7721.27,199.98,66.66,99.99,84139.1,1.819,5173.9,8.756,344182400.0,0.7517,1054.8,21.23,11.53,wall,20
20.3,11.23,1.0,-0.5672,0.7564,4892.36,0.2222,7419.08,199.98,66.66,99.99,82472.5,1.816,5135.1,8.806,324837600.0,0.7501,1406.4,21.01,11.23,wall,20
20.2,11.81,1.0,-0.6424,0.7177,5200.51,0.2353,7704.78,188.87,55.55,99.99,83533.1,1.793,5200.7,8.652,351559680.0,0.7534,1054.8,21.44,11.81,wall,20
