distance_cm,snr,confidence,kurtosis,skewness,rms,zero_crossing_rate,peak_to_peak,pulse_width_us,rise_time_us,fall_time_us,echo_area,crest_factor,spectral_centroid,spectral_crest,psd_energy,spectral_entropy,dominant_freq_hz,target_strength_dB,echo_noise_ratio,label,target_distance_cm
20.0,14.59,1.0,-0.7127,0.6144,6248.32,0.25,9843.12,177.76,44.44,99.99,93520.4,1.789,5541.1,8.091,496979872.0,0.7677,703.2,23.28,14.59,cardboard,20
20.0,14.72,1.0,-0.7486,0.6539,6426.76,0.1333,9323.36,166.65,33.33,99.99,91996.8,1.757,5510.5,8.095,496307712.0,0.7663,703.2,23.36,14.72,cardboard,20
20.0,14.35,1.0,-0.7105,0.6251,6157.32,0.25,9607.37,177.76,44.44,99.99,92382.7,1.79,5487.8,8.146,481430016.0,0.7656,703.2,23.14,14.35,cardboard,20
20.0,14.5,1.0,-0.7104,0.6139,6237.15,0.25,9774.74,177.76,44.44,99.99,93450.9,1.785,5513.0,8.124,494717088.0,0.7667,703.2,23.23,14.5,cardboard,20
20.0,14.78,1.0,-0.7503,0.6466,6483.34,0.1333,9415.17,166.65,33.33,99.99,92741.3,1.752,5533.0,8.075,505395072.0,0.7672,703.2,23.4,14.78,cardboard,20
20.0,14.41,1.0,-0.712,0.62,6196.97,0.25,9688.82,177.76,44.44,99.99,92850.7,1.787,5521.4,8.105,487886656.0,0.7669,703.2,23.17,14.41,cardboard,20
20.0,14.43,1.0,-0.7154,0.6166,6226.85,0.25,9701.39,177.76,44.44,99.99,93290.7,1.781,5545.9,8.08,492642944.0,0.7681,703.2,23.19,14.43,cardboard,20
20.0,14.67,1.0,-0.6986,0.6151,6255.0,0.25,10001.13,177.76,44.44,99.99,93480.8,1.802,5525.3,8.083,498062400.0,0.7671,703.2,23.33,14.67,cardboard,20
20.0,14.26,1.0,-0.7134,0.6323,6140.89,0.25,9487.17,177.76,44.44,99.99,92174.1,1.784,5517.7,8.115,478218752.0,0.7668,703.2,23.08,14.26,cardboard,20
20.0,14.42,1.0,-0.716,0.6212,6220.56,0.25,9646.16,177.76,44.44,99.99,93263.7,1.78,5550.5,8.085,491415072.0,0.7682,703.2,23.18,14.42,cardboard,20
20.0,14.66,1.0,-0.6958,0.6189,6241.48,0.25,9969.48,177.76,44.44,99.99,93373.5,1.804,5500.7,8.104,495628960.0,0.7661,703.2,23.32,14.66,cardboard,20
20.0,14.23,1.0,-0.7105,0.6401,6102.77,0.25,9456.22,177.76,44.44,99.99,91650.8,1.791,5508.7,8.122,472042912.0,0.7666,703.2,23.06,14.23,cardboard,20
20.0,14.32,1.0,-0.7156,0.6267,6149.62,0.25,9558.21,177.76,44.44,99.99,92284.5,1.787,5527.4,8.104,479935552.0,0.7674,703.2,23.12,14.32,cardboard,20
20.0,14.59,1.0,-0.6959,0.6246,6186.0,0.25,9895.4,177.76,44.44,99.99,92569.6,1.809,5497.5,8.106,486783360.0,0.766,703.2,23.28,14.59,cardboard,20
20.0,14.26,1.0,-0.7104,0.6346,6104.01,0.25,9476.16,177.76,44.44,99.99,91708.1,1.792,5492.4,8.141,472629152.0,0.7659,703.2,23.08,14.26,cardboard,20
20.0,14.43,1.0,-0.7114,0.6225,6187.66,0.25,9646.52,177.76,44.44,99.99,92836.9,1.787,5515.6,8.127,486506208.0,0.767,703.2,23.19,14.43,cardboard,20
20.0,14.78,1.0,-0.7455,0.6581,6437.88,0.1333,9334.43,166.65,33.33,99.99,92227.6,1.758,5495.5,8.113,498425536.0,0.766,703.2,23.39,14.78,cardboard,20
20.0,14.32,1.0,-0.7069,0.6426,6105.58,0.25,9511.27,177.76,44.44,99.99,91678.9,1.797,5493.6,8.141,472932928.0,0.766,703.2,23.12,14.32,cardboard,20
20.0,14.48,1.0,-0.7104,0.6302,6183.76,0.25,9658.03,177.76,44.44,99.99,92759.4,1.791,5527.5,8.121,485816064.0,0.7675,703.2,23.21,14.48,cardboard,20
20.0,14.81,1.0,-0.7464,0.6626,6432.93,0.1333,9329.86,166.65,33.33,99.99,92119.7,1.762,5507.0,8.11,497639584.0,0.7664,703.2,23.41,14.81,cardboard,20
20.0,14.47,1.0,-0.7056,0.6334,6133.94,0.25,9695.44,177.76,44.44,99.99,92038.4,1.804,5488.2,8.153,478192576.0,0.7661,703.2,23.21,14.47,cardboard,20
20.0,14.44,1.0,-0.7136,0.621,6133.35,0.25,9692.53,177.76,44.44,99.99,92081.1,1.799,5460.9,8.139,477608224.0,0.7652,703.2,23.19,14.44,cardboard,20
20.0,14.88,1.0,-0.7499,0.659,6425.96,0.1333,9323.35,166.65,33.33,99.99,92017.5,1.769,5478.3,8.113,497058560.0,0.7653,703.2,23.45,14.88,cardboard,20
20.0,14.47,1.0,-0.7062,0.632,6108.57,0.25,9716.9,177.76,44.44,99.99,91644.2,1.809,5472.2,8.153,474345376.0,0.7654,703.2,23.21,14.47,cardboard,20
20.0,14.47,1.0,-0.714,0.6186,6124.78,0.25,9723.01,177.76,44.44,99.99,91959.5,1.802,5444.6,8.161,476772288.0,0.7645,703.2,23.21,14.47,cardboard,20
20.0,14.95,1.0,-0.7536,0.6552,6441.89,0.1333,9375.74,166.65,33.33,99.99,92203.4,1.77,5487.7,8.098,499881248.0,0.7656,703.2,23.49,14.95,cardboard,20
20.0,14.53,1.0,-0.7097,0.6303,6127.02,0.25,9733.81,177.76,44.44,99.99,91881.5,1.808,5493.7,8.143,477508544.0,0.766,703.2,23.25,14.53,cardboard,20
20.0,14.62,1.0,-0.7131,0.6201,6180.8,0.25,9789.76,177.76,44.44,99.99,92717.6,1.8,5495.1,8.141,486043712.0,0.7664,703.2,23.3,14.62,cardboard,20
20.0,14.94,1.0,-0.7504,0.6625,6426.27,0.1333,9277.37,166.65,33.33,99.99,92054.9,1.769,5485.0,8.126,497182720.0,0.7656,703.2,23.49,14.94,cardboard,20
20.0,14.5,1.0,-0.7057,0.6367,6089.69,0.25,9682.42,177.76,44.44,99.99,91406.3,1.81,5464.8,8.17,471466240.0,0.7652,703.2,23.23,14.5,cardboard,20
20.0,14.57,1.0,-0.7121,0.6196,6133.81,0.25,9750.32,177.76,44.44,99.99,92083.8,1.804,5451.4,8.175,478416928.0,0.7648,703.2,23.27,14.57,cardboard,20
20.0,14.97,1.0,-0.7515,0.6598,6414.75,0.1333,9355.5,166.65,33.33,99.99,91840.8,1.772,5480.4,8.129,495701728.0,0.7653,703.2,23.51,14.97,cardboard,20
20.0,14.58,1.0,-0.7069,0.6312,6110.92,0.25,9741.32,177.76,44.44,99.99,91660.6,1.811,5483.7,8.174,475198688.0,0.7657,703.2,23.28,14.58,cardboard,20
20.0,14.47,1.0,-0.7133,0.6281,6088.45,0.25,9602.31,177.76,44.44,99.99,91506.9,1.802,5453.6,8.176,470603264.0,0.7648,703.2,23.21,14.47,cardboard,20
20.0,14.96,1.0,-0.7527,0.6622,6408.41,0.1333,9267.73,166.65,33.33,99.99,91769.2,1.77,5498.9,8.106,494221472.0,0.7659,703.2,23.5,14.96,cardboard,20
20.0,14.49,1.0,-0.7066,0.6445,6071.9,0.25,9606.15,177.76,44.44,99.99,91126.6,1.81,5487.7,8.147,468149152.0,0.7658,703.2,23.22,14.49,cardboard,20
20.0,14.55,1.0,-0.7114,0.6321,6116.99,0.25,9654.92,177.76,44.44,99.99,91836.7,1.803,5471.6,8.146,475005344.0,0.7655,703.2,23.26,14.55,cardboard,20
20.0,15.0,1.0,-0.7516,0.6628,6420.73,0.1333,9296.48,166.65,33.33,99.99,91874.6,1.771,5510.1,8.086,495900768.0,0.7663,703.2,23.52,15.0,cardboard,20
20.0,14.6,1.0,-0.7074,0.6375,6113.42,0.25,9700.12,177.76,44.44,99.99,91676.4,1.81,5514.5,8.132,475081728.0,0.7668,703.2,23.29,14.6,cardboard,20
20.0,14.72,1.0,-0.7123,0.6186,6173.69,0.25,9843.11,177.76,44.44,99.99,92502.0,1.806,5501.0,8.129,485037376.0,0.7664,703.2,23.36,14.72,cardboard,20
20.0,15.12,1.0,-0.7495,0.6551,6453.84,0.1333,9445.81,166.65,33.33,99.99,92277.7,1.773,5517.8,8.101,502236032.0,0.7665,703.2,23.59,15.12,cardboard,20
20.0,14.77,1.0,-0.7641,0.6627,6349.84,0.1333,9151.67,166.65,33.33,99.99,91052.4,1.761,5524.6,8.131,484795904.0,0.767,703.2,23.39,14.77,cardboard,20
20.0,14.89,1.0,-0.7667,0.6492,6416.91,0.1333,9267.55,166.65,33.33,99.99,92007.5,1.757,5509.3,8.133,495479296.0,0.7666,703.2,23.46,14.89,cardboard,20
20.0,15.26,1.0,-0.7496,0.6461,6516.33,0.2667,9628.61,166.65,33.33,99.99,93107.9,1.775,5519.2,8.09,512577664.0,0.7665,703.2,23.67,15.26,cardboard,20
20.0,14.77,1.0,-0.7648,0.6615,6357.3,0.1333,9151.87,166.65,33.33,99.99,91160.5,1.762,5514.4,8.137,485804512.0,0.7666,703.2,23.39,14.77,cardboard,20
20.0,14.86,1.0,-0.7683,0.6506,6410.66,0.1333,9237.68,166.65,33.33,99.99,91942.7,1.758,5486.0,8.135,494176128.0,0.7657,703.2,23.44,14.86,cardboard,20
20.0,15.21,1.0,-0.7513,0.6471,6503.09,0.2667,9605.38,166.65,33.33,99.99,92925.8,1.775,5509.6,8.087,510201792.0,0.7661,703.2,23.64,15.21,cardboard,20
20.0,14.75,1.0,-0.7659,0.662,6347.35,0.1333,9119.36,166.65,33.33,99.99,91018.6,1.763,5502.2,8.134,484366528.0,0.7662,703.2,23.37,14.75,cardboard,20
20.0,14.8,1.0,-0.7695,0.6513,6386.77,0.1333,9185.92,166.65,33.33,99.99,91629.6,1.759,5472.8,8.136,490336512.0,0.7653,703.2,23.4,14.8,cardboard,20
20.0,15.2,1.0,-0.7509,0.6455,6493.82,0.2667,9644.96,166.65,33.33,99.99,92748.4,1.777,5508.1,8.07,508881632.0,0.7661,703.2,23.64,15.2,cardboard,20
20.0,14.72,1.0,-0.7651,0.6623,6339.02,0.1333,9135.78,166.65,33.33,99.99,90863.3,1.763,5512.1,8.122,483017760.0,0.7664,703.2,23.36,14.72,cardboard,20
20.0,14.75,1.0,-0.7691,0.6537,6367.3,0.1333,9189.36,166.65,33.33,99.99,91338.1,1.757,5490.2,8.125,487088320.0,0.7659,703.2,23.37,14.75,cardboard,20
20.0,15.18,1.0,-0.7511,0.6501,6488.3,0.1333,9563.34,166.65,33.33,99.99,92705.3,1.775,5514.7,8.08,507833184.0,0.7663,703.2,23.63,15.18,cardboard,20
20.0,14.68,1.0,-0.7659,0.6668,6317.36,0.1333,9088.02,166.65,33.33,99.99,90583.3,1.763,5497.9,8.138,479507872.0,0.7659,703.2,23.34,14.68,cardboard,20
20.0,14.73,1.0,-0.7125,0.6185,6177.48,0.25,9874.89,177.76,44.44,99.99,92535.4,1.809,5478.8,8.142,485854848.0,0.7655,703.2,23.37,14.73,cardboard,20
20.0,15.15,1.0,-0.7529,0.6506,6481.64,0.1333,9512.4,166.65,33.33,99.99,92606.4,1.773,5522.0,8.077,506607936.0,0.7666,703.2,23.61,15.15,cardboard,20
20.0,14.65,1.0,-0.7679,0.6656,6309.81,0.1333,9088.2,166.65,33.33,99.99,90464.7,1.761,5508.3,8.13,478311744.0,0.7664,703.2,23.32,14.65,cardboard,20
20.0,14.52,1.0,-0.7146,0.6293,6098.19,0.25,9649.5,177.76,44.44,99.99,91499.9,1.805,5468.3,8.13,472191520.0,0.7652,703.2,23.24,14.52,cardboard,20
20.0,14.9,1.0,-0.7536,0.663,6374.8,0.1333,9258.55,166.65,33.33,99.99,91202.7,1.773,5497.2,8.087,488853280.0,0.7657,703.2,23.46,14.9,cardboard,20
20.0,14.44,1.0,-0.7069,0.65,6046.48,0.25,9534.38,177.76,44.44,99.99,90712.7,1.811,5495.2,8.146,464125344.0,0.7657,1054.8,23.19,14.44,cardboard,20
20.0,14.36,1.0,-0.7124,0.6435,6038.93,0.25,9445.63,177.76,44.44,99.99,90736.6,1.803,5469.0,8.133,462019968.0,0.7651,1054.8,23.14,14.36,cardboard,20
20.0,14.73,1.0,-0.7524,0.6744,6309.61,0.1333,9133.73,166.65,33.33,99.99,90372.5,1.771,5487.2,8.094,477834528.0,0.7652,1054.8,23.36,14.73,cardboard,20
20.0,14.3,1.0,-0.7064,0.6589,5997.63,0.25,9400.34,177.76,44.44,99.99,90125.6,1.81,5470.4,8.168,455861152.0,0.7649,1054.8,23.11,14.3,cardboard,20
20.0,14.39,1.0,-0.7129,0.6389,6048.92,0.25,9515.07,177.76,44.44,99.99,90871.1,1.805,5447.7,8.15,464074240.0,0.7643,703.2,23.16,14.39,cardboard,20
20.0,14.88,1.0,-0.7532,0.6658,6366.79,0.1333,9234.24,166.65,33.33,99.99,91094.0,1.773,5494.2,8.083,487450752.0,0.7655,703.2,23.45,14.88,cardboard,20
20.0,14.46,1.0,-0.7082,0.6428,6052.46,0.25,9606.44,177.76,44.44,99.99,90789.4,1.813,5483.3,8.138,465260544.0,0.7655,1054.8,23.2,14.46,cardboard,20
20.0,14.68,1.0,-0.7686,0.6582,6327.02,0.1333,9115.4,166.65,33.33,99.99,90748.7,1.76,5467.7,8.133,480863456.0,0.765,703.2,23.33,14.68,cardboard,20
20.0,14.94,1.0,-0.7523,0.6592,6383.53,0.1333,9383.38,166.65,33.33,99.99,91287.7,1.776,5485.6,8.098,490862720.0,0.7652,703.2,23.48,14.94,cardboard,20
20.0,14.51,1.0,-0.7674,0.6727,6248.19,0.1333,8945.02,166.65,33.33,99.99,89670.4,1.764,5474.8,8.154,468725888.0,0.7652,1054.8,23.24,14.51,cardboard,20
20.0,14.59,1.0,-0.7124,0.6209,6116.43,0.25,9769.14,177.76,44.44,99.99,91718.1,1.809,5448.4,8.163,476032832.0,0.7644,703.2,23.28,14.59,cardboard,20
20.0,15.05,1.0,-0.7543,0.6536,6433.79,0.1333,9447.05,166.65,33.33,99.99,91986.1,1.774,5495.9,8.085,499077856.0,0.7656,703.2,23.55,15.05,cardboard,20
20.0,14.59,1.0,-0.7093,0.6361,6103.94,0.25,9712.46,177.76,44.44,99.99,91480.2,1.813,5497.4,8.14,474059360.0,0.7659,703.2,23.28,14.59,cardboard,20
20.0,14.66,1.0,-0.7135,0.6202,6146.22,0.25,9808.95,177.76,44.44,99.99,92082.3,1.809,5481.0,8.135,480898560.0,0.7655,703.2,23.32,14.66,cardboard,20
20.0,15.0,1.0,-0.754,0.6568,6409.51,0.1333,9401.03,166.65,33.33,99.99,91661.2,1.775,5487.7,8.101,495057984.0,0.7653,703.2,23.52,15.0,cardboard,20
20.0,14.55,1.0,-0.7674,0.6704,6261.67,0.1333,8985.44,166.65,33.33,99.99,89855.3,1.762,5487.4,8.152,470856960.0,0.7656,1054.8,23.26,14.55,cardboard,20
20.0,14.56,1.0,-0.7132,0.6236,6105.35,0.25,9707.73,177.76,44.44,99.99,91595.0,1.807,5461.3,8.161,474100160.0,0.7649,703.2,23.26,14.56,cardboard,20
20.0,14.79,1.0,-0.7536,0.6652,6330.76,0.1333,9178.51,166.65,33.33,99.99,90709.5,1.771,5467.1,8.128,482145088.0,0.7646,703.2,23.4,14.79,cardboard,20
20.0,14.43,1.0,-0.7075,0.6389,6039.45,0.25,9583.83,177.76,44.44,99.99,90689.6,1.811,5460.9,8.161,463431616.0,0.7648,703.2,23.18,14.43,cardboard,20
20.0,14.46,1.0,-0.7137,0.6255,6071.26,0.25,9613.65,177.76,44.44,99.99,91215.1,1.805,5439.7,8.162,467930432.0,0.7643,703.2,23.2,14.46,cardboard,20
20.0,14.92,1.0,-0.754,0.6615,6381.26,0.1333,9270.51,166.65,33.33,99.99,91379.2,1.772,5481.9,8.109,490103616.0,0.7652,703.2,23.47,14.92,cardboard,20
20.0,14.42,1.0,-0.7068,0.6477,6030.91,0.25,9540.71,177.76,44.44,99.99,90538.8,1.813,5460.8,8.18,461838528.0,0.7646,703.2,23.18,14.42,cardboard,20
20.0,14.34,1.0,-0.7126,0.6393,6023.83,0.25,9465.17,177.76,44.44,99.99,90585.8,1.804,5424.1,8.19,460124992.0,0.7635,703.2,23.13,14.34,cardboard,20
20.0,14.74,1.0,-0.7556,0.6719,6308.55,0.1333,9098.71,166.65,33.33,99.99,90399.9,1.772,5466.4,8.133,478274368.0,0.7645,703.2,23.37,14.74,cardboard,20
20.0,14.28,1.0,-0.7073,0.6553,5979.83,0.25,9402.7,177.76,44.44,99.99,89885.1,1.811,5446.0,8.194,453532064.0,0.764,703.2,23.09,14.28,cardboard,20
20.0,14.38,1.0,-0.7114,0.6361,6039.48,0.25,9513.06,177.76,44.44,99.99,90789.0,1.805,5431.5,8.204,462891776.0,0.7638,703.2,23.16,14.38,cardboard,20
20.0,14.83,1.0,-0.7524,0.6652,6343.27,0.1333,9226.18,166.65,33.33,99.99,90819.6,1.773,5479.4,8.13,484061248.0,0.7649,703.2,23.42,14.83,cardboard,20
20.0,14.4,1.0,-0.7053,0.6488,6026.04,0.25,9529.18,177.76,44.44,99.99,90463.3,1.813,5469.9,8.178,461139904.0,0.7649,703.2,23.17,14.4,cardboard,20
20.0,14.61,1.0,-0.7684,0.6607,6298.85,0.1333,9042.63,166.65,33.33,99.99,90413.5,1.759,5447.4,8.171,476452736.0,0.7642,703.2,23.29,14.61,cardboard,20
20.0,14.89,1.0,-0.7522,0.6619,6368.46,0.1333,9306.01,166.65,33.33,99.99,91124.8,1.774,5478.5,8.124,488168480.0,0.7648,703.2,23.46,14.89,cardboard,20
20.0,14.45,1.0,-0.7072,0.642,6054.56,0.25,9616.38,177.76,44.44,99.99,90839.2,1.814,5464.8,8.172,465711584.0,0.7647,703.2,23.2,14.45,cardboard,20
20.0,14.46,1.0,-0.7136,0.6272,6076.94,0.25,9646.39,177.76,44.44,99.99,91233.8,1.807,5432.4,8.178,469019456.0,0.7638,703.2,23.2,14.46,cardboard,20
20.0,14.83,1.0,-0.7548,0.6629,6360.07,0.1333,9258.51,166.65,33.33,99.99,91049.2,1.773,5472.0,8.122,486680960.0,0.7647,703.2,23.42,14.83,cardboard,20
20.0,14.42,1.0,-0.7088,0.6373,6047.74,0.25,9628.22,177.76,44.44,99.99,90746.8,1.813,5459.2,8.158,464759232.0,0.7647,703.2,23.18,14.42,cardboard,20
20.0,14.43,1.0,-0.714,0.6246,6074.95,0.25,9641.64,177.76,44.44,99.99,91234.0,1.806,5435.4,8.164,468742272.0,0.7641,703.2,23.19,14.43,cardboard,20
20.0,14.7,1.0,-0.7551,0.6678,6314.72,0.1333,9143.79,166.65,33.33,99.99,90522.0,1.771,5458.7,8.128,479284960.0,0.7644,703.2,23.35,14.7,cardboard,20
20.0,14.33,1.0,-0.7082,0.6392,6023.15,0.25,9554.35,177.76,44.44,99.99,90491.1,1.811,5445.0,8.169,460486944.0,0.7643,703.2,23.13,14.33,cardboard,20
20.0,14.4,1.0,-0.714,0.6221,6069.73,0.25,9629.85,177.76,44.44,99.99,91221.7,1.805,5423.8,8.176,467767680.0,0.7637,703.2,23.17,14.4,cardboard,20
20.0,14.73,1.0,-0.756,0.6667,6331.63,0.1333,9129.62,166.65,33.33,99.99,90775.0,1.77,5464.3,8.128,481802272.0,0.7646,703.2,23.36,14.73,cardboard,20
20.0,14.33,1.0,-0.7099,0.6389,6025.58,0.25,9561.88,177.76,44.44,99.99,90530.5,1.811,5448.6,8.168,460814624.0,0.7645,703.2,23.13,14.33,cardboard,20
20.0,14.51,1.0,-0.7738,0.6606,6285.87,0.1333,8980.15,166.65,33.33,99.99,90334.9,1.758,5426.5,8.165,474054400.0,0.7637,703.2,23.24,14.51,cardboard,20
20.0,14.93,1.0,-0.7557,0.6547,6409.73,0.1333,9427.06,166.65,33.33,99.99,91694.0,1.774,5478.6,8.089,494834784.0,0.7651,703.2,23.48,14.93,cardboard,20
20.0,14.48,1.0,-0.7707,0.6689,6260.75,0.1333,8944.93,166.65,33.33,99.99,89878.9,1.762,5465.0,8.141,470458880.0,0.765,703.2,23.22,14.48,cardboard,20
20.0,14.48,1.0,-0.7162,0.6146,6097.5,0.25,9756.65,177.76,44.44,99.99,91480.9,1.808,5431.0,8.155,472627552.0,0.764,703.2,23.22,14.48,cardboard,20
20.0,14.83,1.0,-0.7573,0.6583,6366.47,0.1333,9321.68,166.65,33.33,99.99,91121.8,1.773,5475.5,8.102,487977536.0,0.765,703.2,23.42,14.83,cardboard,20
20.0,14.45,1.0,-0.7717,0.6703,6245.87,0.1333,8920.17,166.65,33.33,99.99,89691.3,1.762,5465.3,8.149,468214368.0,0.765,703.2,23.2,14.45,cardboard,20
20.0,14.55,1.0,-0.775,0.6586,6297.96,0.1333,9003.57,166.65,33.33,99.99,90497.5,1.757,5436.6,8.163,476104800.0,0.7642,703.2,23.25,14.55,cardboard,20
20.0,14.99,1.0,-0.7566,0.6522,6427.68,0.1333,9464.46,166.65,33.33,99.99,91938.5,1.774,5483.6,8.092,497905632.0,0.7653,703.2,23.52,14.99,cardboard,20
20.0,14.51,1.0,-0.7716,0.6705,6255.19,0.1333,8929.26,166.65,33.33,99.99,89775.2,1.763,5459.2,8.159,469803808.0,0.7647,703.2,23.23,14.51,cardboard,20
20.0,14.47,1.0,-0.7167,0.6219,6082.45,0.25,9684.46,177.76,44.44,99.99,91301.4,1.807,5424.8,8.165,469956800.0,0.7637,703.2,23.21,14.47,cardboard,20
20.0,14.88,1.0,-0.7584,0.66,6374.95,0.1333,9294.99,166.65,33.33,99.99,91240.9,1.773,5475.0,8.104,489023296.0,0.765,703.2,23.45,14.88,cardboard,20
20.0,14.43,1.0,-0.7115,0.6386,6043.5,0.25,9614.72,177.76,44.44,99.99,90664.0,1.813,5458.6,8.155,463915168.0,0.7647,703.2,23.18,14.43,cardboard,20
20.0,14.43,1.0,-0.7168,0.6259,6063.79,0.25,9617.72,177.76,44.44,99.99,91050.1,1.806,5432.5,8.159,466733056.0,0.764,703.2,23.19,14.43,cardboard,20
20.0,14.9,1.0,-0.7568,0.6586,6378.41,0.1333,9301.5,166.65,33.33,99.99,91275.5,1.773,5482.6,8.097,489587584.0,0.7652,703.2,23.46,14.9,cardboard,20
20.0,14.47,1.0,-0.7103,0.6395,6057.76,0.25,9616.3,177.76,44.44,99.99,90867.3,1.812,5479.9,8.142,465948704.0,0.7654,703.2,23.21,14.47,cardboard,20
20.0,14.48,1.0,-0.7153,0.6281,6082.42,0.25,9619.37,177.76,44.44,99.99,91312.8,1.804,5455.6,8.135,469328896.0,0.7648,703.2,23.21,14.48,cardboard,20
20.0,14.86,1.0,-0.756,0.6641,6363.69,0.1333,9193.98,166.65,33.33,99.99,91120.0,1.77,5488.3,8.097,486629504.0,0.7655,703.2,23.44,14.86,cardboard,20
20.0,14.45,1.0,-0.7107,0.6432,6058.05,0.25,9568.24,177.76,44.44,99.99,90938.0,1.809,5484.4,8.143,465561760.0,0.7657,703.2,23.2,14.45,cardboard,20
20.0,14.55,1.0,-0.7155,0.6221,6111.17,0.25,9716.12,177.76,44.44,99.99,91682.3,1.806,5458.4,8.149,474391296.0,0.7649,703.2,23.26,14.55,cardboard,20
20.0,14.86,1.0,-0.7551,0.6636,6367.42,0.1333,9238.67,166.65,33.33,99.99,91170.2,1.772,5480.1,8.104,487476320.0,0.7651,703.2,23.44,14.86,cardboard,20
20.0,14.35,1.0,-0.7085,0.6478,6011.32,0.25,9518.77,177.76,44.44,99.99,90243.3,1.813,5451.6,8.164,458521952.0,0.7644,703.2,23.14,14.35,cardboard,20
20.0,14.3,1.0,-0.715,0.6373,6010.53,0.25,9469.38,177.76,44.44,99.99,90361.8,1.805,5420.8,8.159,457708192.0,0.7635,1054.8,23.11,14.3,cardboard,20
20.0,14.7,1.0,-0.757,0.6703,6299.74,0.1333,9121.04,166.65,33.33,99.99,90239.8,1.773,5470.5,8.094,476530816.0,0.7647,703.2,23.35,14.7,cardboard,20
20.0,14.38,1.0,-0.708,0.6424,6031.27,0.25,9554.96,177.76,44.44,99.99,90562.5,1.811,5469.1,8.149,461630848.0,0.765,1054.8,23.15,14.38,cardboard,20
20.0,14.44,1.0,-0.71,0.6327,6075.05,0.25,9606.35,177.76,44.44,99.99,91240.0,1.805,5459.9,8.144,468171488.0,0.7651,703.2,23.19,14.44,cardboard,20
20.0,14.83,1.0,-0.7504,0.6711,6353.37,0.1333,9172.1,166.65,33.33,99.99,90997.3,1.772,5489.4,8.093,484961760.0,0.7656,703.2,23.42,14.83,cardboard,20
20.0,14.38,1.0,-0.703,0.6549,6027.47,0.25,9502.0,177.76,44.44,99.99,90515.2,1.812,5470.2,8.151,460697312.0,0.7651,703.2,23.16,14.38,cardboard,20
20.0,14.39,1.0,-0.7112,0.6362,6047.59,0.25,9547.58,177.76,44.44,99.99,90863.1,1.806,5441.6,8.161,463831072.0,0.7643,703.2,23.16,14.39,cardboard,20
20.0,14.84,1.0,-0.7557,0.6638,6365.83,0.1333,9191.32,166.65,33.33,99.99,91153.5,1.77,5494.9,8.1,487194880.0,0.7658,703.2,23.43,14.84,cardboard,20
20.0,14.49,1.0,-0.7094,0.6318,6070.22,0.25,9691.05,177.76,44.44,99.99,91042.1,1.812,5484.2,8.139,468364800.0,0.7658,703.2,23.22,14.49,cardboard,20
20.0,14.47,1.0,-0.7158,0.6206,6082.18,0.25,9674.8,177.76,44.44,99.99,91301.9,1.805,5455.4,8.141,469827520.0,0.765,703.2,23.21,14.47,cardboard,20
20.0,14.85,1.0,-0.7575,0.6609,6366.77,0.1333,9219.75,166.65,33.33,99.99,91155.2,1.771,5497.6,8.072,487288256.0,0.766,703.2,23.44,14.85,cardboard,20
20.0,14.42,1.0,-0.7118,0.6372,6047.86,0.25,9600.49,177.76,44.44,99.99,90740.9,1.81,5487.2,8.125,464373056.0,0.7659,1054.8,23.18,14.42,cardboard,20
20.0,14.5,1.0,-0.7173,0.6204,6092.8,0.25,9687.33,177.76,44.44,99.99,91419.4,1.805,5462.4,8.128,471662048.0,0.7652,703.2,23.23,14.5,cardboard,20
20.0,14.85,1.0,-0.7558,0.6638,6363.29,0.1333,9212.04,166.65,33.33,99.99,91122.9,1.771,5489.0,8.1,486946560.0,0.7656,703.2,23.44,14.85,cardboard,20
20.0,14.45,1.0,-0.7106,0.6395,6055.41,0.25,9612.25,177.76,44.44,99.99,90879.7,1.811,5475.3,8.142,465722848.0,0.7654,703.2,23.2,14.45,cardboard,20
20.0,14.42,1.0,-0.7178,0.6248,6061.72,0.25,9611.1,177.76,44.44,99.99,91051.8,1.804,5440.1,8.149,466351392.0,0.7644,703.2,23.18,14.42,cardboard,20
20.0,14.78,1.0,-0.7583,0.667,6336.15,0.1333,9148.57,166.65,33.33,99.99,90785.8,1.771,5480.4,8.1,482496000.0,0.7653,703.2,23.4,14.78,cardboard,20
20.0,14.33,1.0,-0.7108,0.6438,6005.77,0.25,9516.47,177.76,44.44,99.99,90211.4,1.811,5458.3,8.153,457586560.0,0.7648,1054.8,23.13,14.33,cardboard,20
20.0,14.33,1.0,-0.7173,0.6294,6023.52,0.25,9516.52,177.76,44.44,99.99,90569.6,1.804,5426.9,8.159,460050880.0,0.764,703.2,23.12,14.33,cardboard,20
20.0,14.76,1.0,-0.7607,0.6651,6328.68,0.1333,9126.34,166.65,33.33,99.99,90684.9,1.77,5481.7,8.092,481233408.0,0.7654,703.2,23.38,14.76,cardboard,20
20.0,14.3,1.0,-0.7134,0.6463,5991.01,0.25,9466.87,177.76,44.44,99.99,89997.3,1.81,5453.6,8.17,455344672.0,0.7646,1054.8,23.11,14.3,cardboard,20
20.0,14.32,1.0,-0.7173,0.6359,6019.0,0.25,9462.36,177.76,44.44,99.99,90518.9,1.802,5431.3,8.174,459200704.0,0.7641,703.2,23.12,14.32,cardboard,20
